TIPO_RELACIONAMENTO;TP;Produtos Alertados;Empresas Alertadas;Descrição códigos Operacional;códigos Operacional;códigos Operacional M-1;Escore Final M-1;Valor Envolvido;ID Comunicado;Vlr Envolvido Comunicado;códigos Operacional Comunicado;Nova Pontuação;Data limite de análise;Data classificação risco;Data relacionamento Porto;Tempo de Relacionamento Porto;Data de nascimento ou fundação;Pontuação data nasc./fundação;Descrição data nasc./fundação;Cidade;UF;CEP;Pontuação CEP;Descrição CEP Risco;Descrição Endereço Igual;Pontuação Endereço Igual;Descrição Email Igual;Pontuação Email Igual;Última atualização cadastral;Descrição atualização cadastral;Pontuação atualização cadastral;Profissão econômica;Pontuação Profissão econômica;CNAE;Descrição do CNAE;Pontuação atividade econômica;Origem Renda/Fat médio;Renda/Fat médio;Pontuação Renda/Fat médio;Faixa Renda e/ou Fat médio;Renda IBGE;PEP;Pontuação PEP;Dossiê;Pontuação Dossiê;Detalhe da Ocorrência Dossiê;Pontuação Listas de Vigilância;Listas de vigilância;Descrição Listas de Vigilância;Pontuação Mídia;Detalhe/Resumo da Mídia;Pontuação Processos judiciais;Descrição Processos judiciais;Tem sócios?;Escore Socio;Tem participante?;Escore Participante;score_kyc_rep;Score Operacional;Score Produtos;Escore Final;ID;mes_origem;Conclusão
Cliente Global;F;Automóvel Porto;Porto Cia;Cancelamentos de apólice a pedido do segurado com devolução de prêmio com valor restituído maior do que R$ 20.000,00.;SUSEP_23;;;29786,02;;;;;10/25/24;9/10/24;5/9/16;8;6/8/53;0;Entre 65 e 79 anos;Sao Paulo;SP;05707-001;0;;;0;;0;8/27/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;14005,135621186;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;100;850;80;1030;202408000519;202408;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;80000;;;;;10/25/24;9/10/24;8/22/24;0;8/30/95;0;;Sao Paulo;SP;03167-020;70;CEPs de regiões próximas a favelas;;0;;0;8/22/24;;0;COMERCIANTE VAREJISTA;0;;;0;QUOD;1;30;Renda mensal menor que 2.400 Mil;7261,479740454;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;100;850;80;1030;202408000520;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;70000;;;;;10/25/24;9/10/24;7/27/16;8;10/31/73;0;;Valinhos;SP;13278-361;0;;;0;;0;8/29/24;;0;;50;;;0;QUOD;16686;70;Renda mensal entre 15 e 35 Mil;10247,640819861;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;245;245;600;181;1026;202408000521;202408;Comunicar
Cliente Global;F;Cartão / Consórcio;Consórcio / Porto Seg;Clientes pessoa física ou pessoa jurídica, respectivamente, mais 20 ou 30 cotas de consórcio durante um mesmo mês calendário. / Cartão recusado.;BACEN_08 / BACEN_32;;;2300000;;;;;10/25/24;9/10/24;6/5/18;6;5/13/88;0;;Sao Paulo;SP;03516-030;70;CEPs de regiões próximas a favelas;;0;;0;8/20/24;;0;GERENTE COMERCIAL;0;;;0;QUOD;6024;50;Renda mensal entre 5 e 15 Mil;6076,734953456;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;800;100;1020;202408000524;202408;Comunicar
Cliente Global;J;RE - Patrimonial;Porto Cia;Cancelamentos de apólice a pedido do segurado com devolução de prêmio com valor restituído maior do que R$ 20.000,00.;SUSEP_23;;;22285,52;;;;;10/25/24;9/10/24;6/7/22;2;4/5/21;0;;Quatro Barras;PR;83420-000;0;;;0;;0;6/4/24;;0;;0;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;0;Serasa;158333,333333333;10;Faturamento mensal menor que 180 Mil;4412,103091357;Não;0;Não;0;;0;;;0;;0;;Sim;130;Não;;130;850;37;1017;202408000525;202408;Não Comunicar
Cliente Global;F;Automóvel Azul / Automóvel Porto / RE - Patrimonial / RE - Residencial / RF - Fiança Locatícia / Residencial Itaú;Azul / Itaú / Porto Cia;SUSEP_01: Clientes PF e PJ que realizem, respectivamente, no mesmo mês, pagamentos totais de prêmios de valor igual ou superior a 10% da renda ou 15% do faturamento e pagamentos totais de prêmios de valor maior que R$ 10.000,00.;SUSEP_01;;;12759,6955345;;;;;10/25/24;9/10/24;2/18/16;8;6/7/65;0;;Sao Paulo;SP;02036-011;0;;;0;;0;8/27/24;;0;ADMINISTRADORES;0;;;0;QUOD;46222;80;Renda mensal entre 35 e 50 Mil;9916,402338772;Não;0;Não;0;;350;Ceaf ,;CEAF: (INICIO: 06/10/2016 DETALHAMENTO: );0;;0;;Não;;Não;;430;200;385;1015;202408000527;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;BACEN_28 / BACEN_33;1015;123066,26;;;;;10/25/24;9/10/24;6/29/16;8;9/13/88;0;;Barbacena;MG;36201-008;0;;;0;;0;8/27/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;13285;50;Renda mensal entre 5 e 15 Mil;5703,910743927;Não;0;Sim;50;Código: 262 - ALTO INDICE DE SINISTRALIDADE;0;;;0;;0;;Não;;Sim;130;130;800;85;1015;202408000528;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Clientes que realizem resgates de investimentos em período inferior a 30 dias da DATA da última aplicação e cujo valor total resgatado nos últimos 30 dias seja igual ou superior a R$ 100.000,00.;BACEN_04;;;100000;;;;;10/25/24;9/10/24;5/11/16;8;9/28/72;0;;Itaquaquecetuba;SP;08573-150;0;;;0;;0;8/29/24;;0;;50;;;0;QUOD;47132;80;Renda mensal entre 35 e 50 Mil;3923,511552509;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;130;800;85;1015;202408000529;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão;COAF_03;;;106890;;;;;10/25/24;9/10/24;2/11/15;9;10/22/62;0;;Rio De Janeiro;RJ;20771-035;70;CEPs de regiões próximas a favelas;;0;;0;8/23/24;;0;;50;;;0;QUOD;4802;30;Renda mensal entre 2.400 e 5 Mil;6531,079421824;Relacionado;125;Não;0;;0;;;0;;0;;Não;;Não;;275;600;140;1015;202408000530;202408;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Cancelamentos de apólice a pedido do segurado com devolução de prêmio com valor restituído maior do que R$ 20.000,00.;SUSEP_23;;;28953,81;;;;;10/25/24;9/10/24;10/2/16;7;10/25/65;0;;Santo Angelo;RS;98802-640;0;;;0;;0;8/19/23;Atualização Cadastral;1;;50;;;0;QUOD;1947;30;Renda mensal menor que 2.400 Mil;5269,421422373;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;81;850;80;1011;202408000532;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_20;;;69250;;;;;10/25/24;9/10/24;12/3/20;3;9/25/70;0;;Ipiacu;MG;38350-000;0;;;0;;0;8/19/24;;0;VEREADOR;0;;;0;QUOD;46756;80;Renda mensal entre 35 e 50 Mil;3131,731514108;PEP;350;Não;0;;0;;;0;;0;;Não;;Não;;430;400;181;1011;202408000533;202408;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;30000;;;;;10/25/24;9/10/24;8/31/24;0;7/22/93;0;;Sao Francisco Do Sul;SC;89240-000;50;CEPs de regiões próximas a portos;;0;;0;8/31/24;;0;CIRURGIAO DENTISTA - CLINICO GERAL;0;;;0;QUOD;1550;30;Renda mensal menor que 2.400 Mil;7040,21920296;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;80;850;80;1010;202408000534;202408;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;100000;;;;;10/25/24;9/10/24;11/18/15;8;11/3/47;0;Entre 65 e 79 anos;Sao Paulo;SP;04664-130;0;;;0;;0;8/28/24;;0;OUTROS TRABALHADORES DOS SERVICOS;0;;;0;QUOD;1412;30;Renda mensal menor que 2.400 Mil;16527,310051072;Não;0;Não;0;;50;Bolsa-Família ,;;0;;0;;Não;;Não;;80;850;80;1010;202408000535;202408;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;30000;;;;;10/25/24;9/10/24;9/3/21;3;1/15/72;0;;Londrina;PR;86039-002;0;;;0;;0;8/23/24;;0;ADVOGADO (DIREITO PUBLICO);50;;;0;QUOD;2931;30;Renda mensal entre 2.400 e 5 Mil;7920,980469126;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;80;850;80;1010;202408000536;202408;Não Comunicar
Cliente Global;J;Salvados Auto;Salvados;Clientes Salvados Auto que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 50.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente. / Clientes Salvados Auto que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa jurídica constituído a menos de 06 meses, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 80.000,00. / Clientes Salvados Auto que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa jurídica, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00, a qual extrapole 250% ou mais o valor do faturamento mensal do cliente.;COAF_01 / COAF_12 / COAF_14;;;1051100;;;;;10/25/24;9/10/24;;;7/28/05;0;;Sao Paulo;SP;08320-390;70;CEPs de regiões próximas a favelas;;0;;0;;;0;;0;4511102;COMERCIO A VAREJO DE AUTOMOVEIS CAMIONETAS E UTILITARIOS USADOS;100;Serasa;38333,3333333333;10;Faturamento mensal menor que 180 Mil;4099,598573227;Não;0;Não;0;;0;;;0;;0;;Sim;140;Não;;280;700;30;1010;202408000537;202408;Comunicar
Cliente Global;J;Salvados Auto;Salvados;Clientes Salvados Auto que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 50.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente. / Clientes Salvados Auto que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa jurídica constituído a menos de 06 meses, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 80.000,00. / Clientes Salvados Auto que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa jurídica, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00, a qual extrapole 250% ou mais o valor do faturamento mensal do cliente.;COAF_01 / COAF_12 / COAF_14;COAF_01 / COAF_12;710;1104300;202403000681;502000;COAF_01 / COAF_12 / COAF_14;;10/25/24;9/10/24;;;12/27/16;0;;Belo Horizonte;MG;31255-170;70;CEPs de regiões próximas a favelas;;0;;0;;;0;;0;4511102;COMERCIO A VAREJO DE AUTOMOVEIS CAMIONETAS E UTILITARIOS USADOS;100;Serasa Site;9166,67;10;Faturamento mensal menor que 180 Mil;6724,575370036;Não;0;Não;0;;0;;;0;;0;;Sim;80;Não;;280;700;30;1010;202408000539;202408;Não Comunicar
Cliente Global;J;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;162500;;;;;10/25/24;9/10/24;8/22/24;0;2/28/23;0;Entre 1 e 2 anos;Sao Paulo;SP;01451-000;0;;;0;;0;8/23/24;;0;;0;6911701;SERVICOS ADVOCATICIOS;70;Serasa;7500;10;Faturamento mensal menor que 180 Mil;19746,351209743;Não;0;Não;0;;0;;;0;;0;;Sim;0;Não;;80;850;80;1010;202408000540;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;;;13320;;;;;10/25/24;9/10/24;9/14/15;8;9/5/58;0;Entre 65 e 79 anos;Sao Paulo;SP;08141-740;70;CEPs de regiões próximas a favelas;;0;;0;2/29/24;;0;ADMINISTRADORES;0;;;0;QUOD;9768;50;Renda mensal entre 5 e 15 Mil;2921,1935713;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;800;85;1005;202408000541;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;;;90001;;;;;10/25/24;9/10/24;6/8/18;6;1/19/80;0;;Campinas;SP;13087-734;0;;;0;;0;8/28/24;;0;;50;;;0;QUOD;20351;70;Renda mensal entre 15 e 35 Mil;13164,247729936;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;800;85;1005;202408000543;202408;Não Comunicar
Cliente Global;J;Saúde;Saúde;Verificar situações em que o prêmio pago corresponde a 80% do faturamento mensal do segurado.;ANS_01;;;14467,71;;;;;10/25/24;9/10/24;1/31/24;0;4/3/18;0;;Rio De Janeiro;RJ;22795-641;70;CEPs de regiões próximas a favelas;;0;;0;2/1/24;;0;;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;0;Serasa;5833,33333333333;10;Faturamento mensal menor que 180 Mil;13222,916223294;Socio PEP;350;Não;0;;0;;;0;;0;;Sim;380;Não;;430;500;75;1005;202408000545;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_20 / BACEN_23;1402;75970,24;;;;;10/25/24;9/10/24;2/15/16;8;7/1/89;0;;Rio De Janeiro;RJ;22451-041;70;CEPs de regiões próximas a favelas;;0;;0;10/12/22;Atualização Cadastral;1;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;8107,423151632;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;221;600;181;1002;202408000546;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;70000;;;;;10/25/24;9/10/24;6/4/22;2;4/11/84;0;;Teresina;PI;64010-060;70;CEPs de regiões próximas a favelas;;0;;0;8/27/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;4314,070852108;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;221;221;600;181;1002;202408000547;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;50228;;;;;10/25/24;9/10/24;2/28/14;10;8/14/80;0;;Sao Paulo;SP;03657-060;70;CEPs de regiões próximas a favelas;;0;;0;9/2/24;;0;PROFISSIONAIS DA PILOTAGEM AERONAUTICA;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;5353,877144396;Não;0;Sim;50;Código: 8 - TRATATIVA DIFERENCIADA;0;;;0;;0;;Não;;Não;;220;600;181;1001;202408000549;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_20;BACEN_14 / BACEN_20;1011;149726,9;;;;;10/25/24;9/10/24;3/4/22;2;4/18/72;0;;Belo Horizonte;MG;31535-310;70;CEPs de regiões próximas a favelas;;0;;0;8/6/24;;0;;50;;;0;QUOD;72195;100;Renda mensal superior a 50 Mil;4644,55508224;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;150;420;400;181;1001;202408000551;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;60000;;;;;10/25/24;9/10/24;1/6/14;10;6/16/72;0;;Belo Horizonte;MG;31170-550;70;CEPs de regiões próximas a favelas;;0;;0;8/30/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;11160,121396543;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;220;600;181;1001;202408000552;202408;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Cancelamentos de apólice a pedido do segurado com devolução de prêmio com valor restituído maior do que R$ 20.000,00.;SUSEP_23;;;27129,08;;;;;10/25/24;9/10/24;2/27/15;9;7/28/55;0;Entre 65 e 79 anos;Goiania;GO;74573-418;0;;;0;;0;8/10/24;;0;ADMINISTRADORES;0;;;0;QUOD;34088;70;Renda mensal entre 15 e 35 Mil;4503,958626823;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;70;850;80;1000;202408000553;202408;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;SUSEP_01: Clientes PF e PJ que realizem, respectivamente, no mesmo mês, pagamentos totais de prêmios de valor igual ou superior a 10% da renda ou 15% do faturamento e pagamentos totais de prêmios de valor maior que R$ 10.000,00. / Clientes com apólices emitidas no mês de veículos com valor de IS maior do que R$ 500.000,00, com pagamento do prêmio em parcela única em boleto bancário e com CEP de risco favela/garimpo.;SUSEP_01 / SUSEP_22;;;618586,330833333;;;;;10/25/24;9/10/24;12/21/18;5;3/30/94;0;;Rio De Janeiro;RJ;22793-082;70;CEPs de regiões próximas a favelas;;0;;0;8/29/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;31037,956894736;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;220;700;80;1000;202408000554;202408;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Cancelamentos de apólice a pedido do segurado com devolução de prêmio com valor restituído maior do que R$ 20.000,00.;SUSEP_23;;;40539,68;;;;;10/25/24;9/10/24;1/20/17;7;10/23/79;0;;Sao Jose Do Rio Preto;SP;15025-190;0;;;0;;0;7/27/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;18588;70;Renda mensal entre 15 e 35 Mil;7096,258010549;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;70;850;80;1000;202408000555;202408;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Clientes que realizem resgates de títulos de capitalização cuja soma exceda a R$ 50.000,00 nos últimos 12 meses.;SUSEP_06;;;73696,95242745;;;;;10/25/24;9/10/24;9/23/13;10;1/8/77;0;;Sao Paulo;SP;05458-001;0;;;0;;0;8/23/24;;0;OUTROS TRABALHADORES DOS SERVICOS;0;;;0;QUOD;23105;70;Renda mensal entre 15 e 35 Mil;32509,582052487;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;70;850;80;1000;202408000556;202408;Não Comunicar
Cliente Global;J;Capitalização;PortoCap;Clientes que realizem resgates de títulos de capitalização cuja soma exceda a R$ 50.000,00 nos últimos 12 meses.;SUSEP_06;;;71719,15285467;;;;;10/25/24;9/10/24;10/20/23;0;6/16/92;0;;Rio Claro;SP;13505-600;0;;;0;;0;8/27/24;;0;;0;2733300;FABRICACAO DE FIOS CABOS E CONDUTORES ELETRICOS ISOLADOS;0;Serasa;1010416,66666667;40;Faturamento mensal entre 720 Mil e 1,8 milhões;4122,735730962;Não;0;Não;0;;0;;;0;;0;;Sim;10;Sim;70;70;850;80;1000;202408000557;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão;COAF_03;;;110235,51;;;;;10/25/24;9/10/24;3/24/16;8;9/24/68;0;;Divinolandia;SP;13780-000;0;;;0;;0;8/27/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;18494;70;Renda mensal entre 15 e 35 Mil;3950,297654063;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;255;255;600;140;995;202408000558;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_14 / BACEN_20;BACEN_14;541;227037,38;;;;;10/25/24;9/10/24;10/26/13;10;12/15/77;0;;Sao Paulo;SP;02452-000;0;;Endereço igual;50;;0;9/2/24;;0;;50;;;0;QUOD;89982;100;Renda mensal superior a 50 Mil;9425,323810282;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;80;400;410;181;991;202408000559;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_23;;;69129;;;;;10/25/24;9/10/24;9/21/15;8;2/2/80;0;;Sao Paulo;SP;01534-000;0;;Endereço igual;50;;0;8/26/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;12871,374121849;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;121;200;610;181;991;202408000560;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;65267,02;;;;;10/25/24;9/10/24;6/4/16;8;9/3/69;0;;Brasilia;DF;73330-038;0;;;0;;0;9/2/24;;0;;50;;;0;QUOD;27728;70;Renda mensal entre 15 e 35 Mil;7616,854252167;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;205;205;600;181;986;202408000561;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;;;310000;;;;;10/25/24;9/10/24;11/10/15;8;1/24/77;0;;Brasilia;DF;71805-305;70;CEPs de regiões próximas a favelas;;0;;0;3/12/23;Atualização Cadastral;1;CORRETOR DE SEGUROS;0;;;0;QUOD;3309;30;Renda mensal entre 2.400 e 5 Mil;6912,730406066;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;101;800;85;986;202408000562;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Aporte/ investimentos (único) cujo valor seja igual ou superior a R$ 100 mil e superior ao equivalente a 18 vezes a renda ou faturamento mensal.;BACEN_03;;;240830,49;;;;;10/25/24;9/10/24;2/4/24;0;5/28/98;0;;Vespasiano;MG;33206-072;0;;;0;;0;8/13/24;;0;;50;;;0;QUOD;7000;50;Renda mensal entre 5 e 15 Mil;2737,339804241;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;100;800;85;985;202408000563;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;;;57023,65;;;;;10/25/24;9/10/24;6/21/16;8;5/9/71;0;;Campinas;SP;13063-181;0;;;0;;0;9/1/24;;0;CORRETOR DE SEGUROS;0;;;0;QUOD;11300;50;Renda mensal entre 5 e 15 Mil;6756,009288298;Não;0;Sim;50;Código: 34 - ORDEM MEDICA;0;;;0;;0;;Não;;Não;;100;800;85;985;202408000567;202408;Não Comunicar
Cliente Global;F;PortoPar;PortoPar;Efetuar 3 ou mais aportes no mês e em um período de 6 meses efetuar 6 resgates.;BACEN_28;;;13499,91;;;;;10/25/24;9/10/24;8/14/15;9;7/13/79;0;;Guarulhos;SP;07197-090;0;;;0;;0;8/5/24;;0;JORNALISTA;0;;;0;QUOD;4756;30;Renda mensal entre 2.400 e 5 Mil;8082,043626187;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;100;100;800;85;985;202408000568;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, no período de 3 meses, 60 compras ou mais, em um mesmo estabelecimento, e que o somatório ultrapasse o valor de R$ 30.000,00.;BACEN_29;;;;;;;;10/25/24;9/10/24;12/28/15;8;10/1/89;0;;Fortaleza;CE;60192-072;70;CEPs de regiões próximas a favelas;Endereço igual;50;;0;2/4/24;;0;;50;;;0;QUOD;39409;80;Renda mensal entre 35 e 50 Mil;13899,092013664;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;500;500;300;181;981;202408000569;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_20;781;319651,5;;;;;10/25/24;9/10/24;1/20/13;11;8/3/79;0;;Sao Paulo;SP;04265-030;0;;;0;;0;8/30/24;;0;GERENTE DE CONTAS - PESSOA FISICA E JURIDICA;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;8940,809303634;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;100;200;600;181;981;202408000570;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;222914,09;;;;;10/25/24;9/10/24;6/1/17;7;8/30/82;0;;Sao Paulo;SP;04043-200;0;;;0;;0;8/22/24;;0;GERENTE COMERCIAL;0;;;0;QUOD;60666;100;Renda mensal superior a 50 Mil;12240,820321797;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;130;200;600;181;981;202408000571;202408;Não Comunicar
